run_id,pipeline,speaker,segment,confab_type,quote_text,original_ratio,match_rank,match_chapter,match_ratio,match_snippet
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"The Machinery of Injustice: Chancery, Class, and the Law's Victims",blend,"He was not the Richard of former times, but he was strong in his reliance on the suit, and he grew thin upon it.",0.000,1,c65,0.484,"self directly and
said that Richard had asked for me several times. Allan had found him
sitting in the corner of the court, she told me, like a stone figure.
On being roused, he had"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"The Machinery of Injustice: Chancery, Class, and the Law's Victims",blend,"He was not the Richard of former times, but he was strong in his reliance on the suit, and he grew thin upon it.",0.000,2,c35,0.476,". She heard me patiently
and smilingly, but was ready with her own answer.
“Aye, aye, aye! You think so because I am a little rambling. Ve-ry
absurd, to be a little rambling, is it n"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"The Machinery of Injustice: Chancery, Class, and the Law's Victims",blend,"He was not the Richard of former times, but he was strong in his reliance on the suit, and he grew thin upon it.",0.000,3,c44,0.476,"ter, not only in the strangeness of the prospect—for
it was strange though I had expected the contents—but as if
something for which there was no name or distinct idea were
indefinit"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"The Machinery of Injustice: Chancery, Class, and the Law's Victims",blend,"He was not the Richard of former times, but he was strong in his reliance on the suit, and he grew thin upon it.",0.000,4,c46,0.476,"boy before. He cannot recall how
or where, but there is some association in his mind with such a form.
He imagines that he must have seen it in some hospital or refuge,
still, canno"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"The Machinery of Injustice: Chancery, Class, and the Law's Victims",blend,"He was not the Richard of former times, but he was strong in his reliance on the suit, and he grew thin upon it.",0.000,5,c7,0.476,"the loose-box in the corner.
So the mastiff, dozing in his kennel in the court-yard with his large
head on his paws, may think of the hot sunshine when the shadows of
the stable-bui"
nop_v12_radical_panel,no_passages,Daniel Rosen,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"He writes that the suit had, in the most literal sense, made him its creature — that it had drawn him in, and he had no will left but its will.",0.000,1,c63,0.438,"g head has Mr. George that night when
he lies down in the state-bed of his brother’s house to think of all
these things and to see the images of his nieces (awful all the
evening in their floating muslins) waltzing"
nop_v12_radical_panel,no_passages,Daniel Rosen,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"He writes that the suit had, in the most literal sense, made him its creature — that it had drawn him in, and he had no will left but its will.",0.000,2,c11,0.432,"A touch on the lawyer’s wrinkled hand as he stands in the dark room,
irresolute, makes him start and say, “What’s that?”
“It’s me,” returns the old man of the house, whose breath is in his
ear. “Can’t you"
nop_v12_radical_panel,no_passages,Daniel Rosen,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"He writes that the suit had, in the most literal sense, made him its creature — that it had drawn him in, and he had no will left but its will.",0.000,3,c51,0.426,"ir,” said Mr. Vholes,
bringing his hand flat down upon his desk in a positive manner,
“nothing.”
“You seem to forget,” returned Mr. Woodcourt, “that I ask you to say
nothing and have no interest in anything you say"
nop_v12_radical_panel,no_passages,Daniel Rosen,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"He writes that the suit had, in the most literal sense, made him its creature — that it had drawn him in, and he had no will left but its will.",0.000,4,c12,0.414,"the clipped trees and the statues in the Palace
Garden; walking, a score abreast, in the Elysian Fields, made more
Elysian by performing dogs and wooden horses; between whiles
filtering (a few) through the gloomy"
nop_v12_radical_panel,no_passages,Daniel Rosen,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"He writes that the suit had, in the most literal sense, made him its creature — that it had drawn him in, and he had no will left but its will.",0.000,5,c31,0.414,"“Perhaps the dead know better, if they could
only tell us. I’ve kept him here all day for pity’s sake, and I’ve
given him broth and physic, and Liz has gone to try if any one will
take him in (here’s my pretty in t"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,She observes that she saw in him the same buoyancy and hopefulness that always won hearts — and the same fatal readiness to be distracted from it all.,0.000,1,c15,0.431,"e he wants that little bill. It’s a part of the
pleasant unconscious poetry of the man’s nature that he always calls
it a ‘little’ bill—to make the payment appear easy to both of us. I
reply to the butcher, ‘My good frien"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,She observes that she saw in him the same buoyancy and hopefulness that always won hearts — and the same fatal readiness to be distracted from it all.,0.000,2,c37,0.425,"us round to the village again, and I went
home to breakfast, I prepared Ada for the account I was going to give
her and told her exactly what reason we had to dread that Richard was
losing himself and scattering his whol"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,She observes that she saw in him the same buoyancy and hopefulness that always won hearts — and the same fatal readiness to be distracted from it all.,0.000,3,c47,0.425,"there many hours if he could be so much as got there. The same
objection applies to a workhouse, supposing I had the patience to be
evaded and shirked, and handed about from post to pillar in trying to
get him into one,"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,She observes that she saw in him the same buoyancy and hopefulness that always won hearts — and the same fatal readiness to be distracted from it all.,0.000,4,c5,0.425,"the
wall together.
“What does that spell?” he asked me.
When I told him, he laughed. In the same odd way, yet with the same
rapidity, he then produced singly, and rubbed out singly, the letters
forming the words Bleak Hou"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,She observes that she saw in him the same buoyancy and hopefulness that always won hearts — and the same fatal readiness to be distracted from it all.,0.000,5,c9,0.425,"himself growing thin, if he didn’t look sharp!”
With a buoyancy and hopefulness and a gaiety that hardly ever
flagged, Richard had a carelessness in his character that quite
perplexed me, principally because he mistook i"
nop_v12_radical_panel,no_passages,Edmund Leigh,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",blend,"She notes that he had a clouded, anxious expression that never quite left him — even when he smiled and was at his most engaging.",0.000,1,c10,0.473,"e and home, and that if he had the
spirit of a mouse he wouldn’t stand it. It is even observed that the
wives who quote him to their self-willed husbands as a shining
example in reality look down upon"
nop_v12_radical_panel,no_passages,Edmund Leigh,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",blend,"She notes that he had a clouded, anxious expression that never quite left him — even when he smiled and was at his most engaging.",0.000,2,c45,0.459,"rds me, and after he had finished and had
folded it up, stood there for some minutes with the letter in his
hand. When he came back to his chair, I saw tears in his eyes.
“Of course, Esther, you know"
nop_v12_radical_panel,no_passages,Edmund Leigh,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",blend,"She notes that he had a clouded, anxious expression that never quite left him — even when he smiled and was at his most engaging.",0.000,3,c37,0.452,"lind? Don’t you see that he is an interested party and
that it may be very well for him to wish me to know nothing of the
suit, and care nothing about it, but that it may not be quite so well
for me?”"
nop_v12_radical_panel,no_passages,Edmund Leigh,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",blend,"She notes that he had a clouded, anxious expression that never quite left him — even when he smiled and was at his most engaging.",0.000,4,c9,0.445,"e looked at me with an attention
that quite confused me when I begged him to take a seat until the
servant should return; and as he sat there crossing and uncrossing
his legs in a corner, and I asked"
nop_v12_radical_panel,no_passages,Edmund Leigh,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",blend,"She notes that he had a clouded, anxious expression that never quite left him — even when he smiled and was at his most engaging.",0.000,5,c44,0.438,"yet so new to me, but even
then I must have ample time for reconsideration. In that case, or in
the opposite case, let him be unchanged in his old relation, in his
old manner, in the old name by whic"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"Richard says to Ada — and this is almost unbearable — he says: I am very sorry, my Ada; I am very sorry, my darling — I am beginning to understand.",0.000,1,c37,0.404,"his with the advantage
of your considerate way, you will do me a very great and a very kind
service, my dear Esther; and I shall knock Jarndyce and Jarndyce on
the head with greater vigour. Of course I ask for no secrecy"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"Richard says to Ada — and this is almost unbearable — he says: I am very sorry, my Ada; I am very sorry, my darling — I am beginning to understand.",0.000,2,c9,0.392,"will understand that
if these pages contain a great deal about me, I can only suppose it
must be because I have really something to do with them and can’t be
kept out.
My darling and I read together, and worked, and prac"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"Richard says to Ada — and this is almost unbearable — he says: I am very sorry, my Ada; I am very sorry, my darling — I am beginning to understand.",0.000,3,c3,0.386,"to some
one, and win some love to myself if I could. I hope it is not
self-indulgent to shed these tears as I think of it. I am very
thankful, I am very cheerful, but I cannot quite help their coming to
my eyes.
There! I"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"Richard says to Ada — and this is almost unbearable — he says: I am very sorry, my Ada; I am very sorry, my darling — I am beginning to understand.",0.000,4,c3,0.386,"t to have dreamed rather than really lived my old life at my
godmother’s. Nothing could be more precise, exact, and orderly than
Greenleaf. There was a time for everything all round the dial of the
clock, and everything"
nop_v12_radical_panel,no_passages,Caroline Woodcourt,"Richard's Slow Unraveling: Ambition, Hope, and Corruption",paraphrase,"Richard says to Ada — and this is almost unbearable — he says: I am very sorry, my Ada; I am very sorry, my darling — I am beginning to understand.",0.000,5,c37,0.386,"ys to this highly respectable companion,
‘I see a golden prospect before me; it’s very bright, it’s very
beautiful, it’s very joyous; here I go, bounding over the landscape
to come at it!’ The respectable companion insta"
