run_id,pipeline,segment,speaker,source,sentence_type,quote_intent,passage_ref,quote_text,verified,match_ratio,match_chapter,match_snippet
emb_v21_hartley_blackstone_edmund,embedding,Entanglement and Decay: The Convergence of Fates,Edmund Leigh,tagged,quote_reading,quotation,c16:p5,"What connexion can there have been between many people in the innumerable histories of this world who from opposite sides of great gulfs have, nevertheless, been very curiously brought together!",True,1.000,c16,"hurchyard-step? What connexion can there have been
between many people in the innumerable histories of this world who
from opposite sides of great gulfs have, nevertheless, been very
curiously brought"
emb_v21_hartley_blackstone_edmund,embedding,Entanglement and Decay: The Convergence of Fates,Eleanor Hartley,tagged,quote_reading,quotation,c48:p128,"In these fields of Mr. Tulkinghorn's inhabiting, where the shepherds play on Chancery pipes that have no stop, and keep their sheep in the fold by hook and by crook until they have shorn them exceeding close, every noise is merged, this moonlight night, into a distant ringing hum, as if the city wer",True,1.000,c48,"Tulkinghorn’s inhabiting, where the
shepherds play on Chancery pipes that have no stop, and keep their
sheep in the fold by hook and by crook until they have shorn them
exceeding close, every noise is"
emb_v21_hartley_blackstone_edmund,embedding,Entanglement and Decay: The Convergence of Fates,James Blackstone,tagged,quote_reading,quotation,c55:p106,"What was his death but the key-stone of a gloomy arch removed, and now the arch begins to fall in a thousand fragments, each crushing and mangling piecemeal!",True,1.000,c55,"s death but the key-stone of a gloomy arch removed, and now the
arch begins to fall in a thousand fragments, each crushing and
mangling piecemeal!
Thus, a terrible impression steals upon and oversh"
emb_v21_hartley_blackstone_edmund,embedding,Entanglement and Decay: The Convergence of Fates,Edmund Leigh,tagged,quote_reading,quotation,c51:p59,"His hopefulness had long been more painful to me than his despondency; it was so unlike hopefulness, had something so fierce in its determination to be it, was so hungry and eager, and yet so conscious of being forced and unsustainable that it had long touched me to the heart.",True,1.000,c51,"my words!”
His hopefulness had long been more painful to me than his
despondency; it was so unlike hopefulness, had something so fierce in
its determination to be it, was so hungry and eager, and yet "
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,Eleanor Hartley,tagged,quote_reading,quotation,c1:p9,Even those who have contemplated its history from the outermost circle of such evil have been insensibly tempted into a loose way of letting bad things alone to take their own bad course.,True,0.886,c1,"o have contemplated its history
from the outermost circle of such evil have been insensibly tempted
into a loose way of letting bad things alone to take their own bad
course, and a loose belief that i"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,James Blackstone,inline,analysis,quotation,c1:p9,shirking and sharking,True,1.000,c1,"ffice. Shirking and
sharking in all their many varieties have"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,James Blackstone,tagged,quote_reading,quotation,c1:p9,A loose belief that if the world go wrong it was in some off-hand manner never meant to go right.,True,1.000,c1,"e, and a loose belief that if the world go wrong it was in some
off-hand manner never meant to go right.
Thus, in the midst of the mud an"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,Edmund Leigh,tagged,quote_reading,quotation,c35:p93,"First, our father was drawn — slowly. Home was drawn with him. In a few years he was a fierce, sour, angry bankrupt without a kind word or a kind look for any one.",True,1.000,c35,"r father was
drawn—slowly. Home was drawn with him. In a few years"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,Eleanor Hartley,tagged,quote_reading,quotation,c35:p93,Then my sister was drawn. Hush! Never ask to what!,True,1.000,c35,"er
was drawn. Hush! Never ask to what! Then I was ill and in misery, and
heard, as I had o"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,James Blackstone,tagged,quote_reading,quotation,c35:p93,"I heard, as I had often heard before, that this was all the work of Chancery. When I got better, I went to look at the monster. And then I found out how it was, and I was drawn to stay there.",True,0.886,c35,"ore, that this was all the work of
Chancery. When I got better, I went to look at the monster. And then
I found out how it was, and I was drawn to stay there.”
Having got over her own short narrative,"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,Edmund Leigh,tagged,quote_reading,quotation,c66:p0,"There is a hush upon Chesney Wold in these altered days, as there is upon a portion of the family history.",True,1.000,c66,"There is a hush upon Chesney Wold in these altered days, as there is
upon a portion of the family history. The story goes that"
emb_v21_hartley_blackstone_edmund,embedding,Redemption and Ruin: The Bleak House Philosophy,Eleanor Hartley,tagged,quote_reading,quotation,c66:p0,"The story goes that Sir Leicester paid some who could have spoken out to hold their peace; but it is a lame story, feebly whispering and creeping about, and any brighter spark of life it shows soon dies away.",True,1.000,c66,"the family history. The story goes that Sir
Leicester paid some who could have spoken out to hold their peace;
but it is a lame story, feebly whispering and creeping about, and any
brighter spark of l"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,James Blackstone,tagged,quote_reading,quotation,c1:p1,"Fog everywhere. Fog up the river, where it flows among green aits and meadows; fog down the river, where it rolls defiled among the tiers of shipping and the waterside pollutions of a great (and dirty) city.",True,1.000,c1,"compound interest.
Fog everywhere. Fog up the river, where it flows among green aits and
meadows; fog down the river, where it rolls defiled among the tiers
of shipping and the waterside pollutions of"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,James Blackstone,tagged,quote_reading,quotation,c1:p5,"This is the Court of Chancery, which has its decaying houses and its blighted lands in every shire, which has its worn-out lunatic in every madhouse and its dead in every churchyard, which has its ruined suitor with his slipshod heels and threadbare dress borrowing and begging through the round of e",True,0.886,c1,"the
Court of Chancery, which has its decaying houses and its blighted
lands in every shire, which has its worn-out lunatic in every
madhouse and its dead in every churchyard, which has its ruined
suit"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,Eleanor Hartley,inline,analysis,repetition,c1:p5,which has... which has... which has,False,0.000,,
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,Eleanor Hartley,inline,analysis,quotation,c1:p5,Suffer any wrong that can be done you rather than come here.,True,0.874,c1,"y wrong that can be done you rather than come
here!”
Who happen to be in the Lord Chancellor’s court"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,Daniel Rosen,tagged,quote_reading,quotation,c16:p11,"It must be a strange state, not merely to be told that I am scarcely human (as in the case of my offering myself for a witness), but to feel it of my own knowledge all my life!",True,1.000,c16,"that I am! It must be a strange state, not merely to be told
that I am scarcely human (as in the case of my offering myself for a
witness), but to feel it of my own knowledge all my life! To see the
h"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,Eleanor Hartley,inline,analysis,uncertain,c16:p11,as in the case of my offering myself for a witness.,True,0.877,c16,"e case of my offering myself for a
witness), but to feel it of my own knowledge all my life"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,James Blackstone,inline,analysis,uncertain,c16:p11,"that inestimable jewel to him, if he only knew it.",True,0.857,c16,"or that inestimable jewel to him (if he only
knew it) the Constitution, should be strange!"
emb_v22_hartley_blackstone_rosen,embedding,The Fog and Its Victims: Opening the Case,Host,inline,analysis,quotation,c16:p11,"his death, the strangest thing of all",True,1.000,c16,"ly strange; his death, the strangest
thing of all.
Jo comes out of Tom-all-Al"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,Eleanor Hartley,tagged,quote_reading,quotation,c1:p3,"The raw afternoon is rawest, and the dense fog is densest, and the muddy streets are muddiest near that leaden-headed old obstruction, appropriate ornament for the threshold of a leaden-headed old corporation, Temple Bar.",True,1.000,c1,"d unwilling
look.
The raw afternoon is rawest, and the dense fog is densest, and the
muddy streets are muddiest near that leaden-headed old obstruction,
appropriate ornament for the threshold of a lea"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,James Blackstone,inline,quote_setup,uncertain,c1:p3,the very heart of the fog,True,1.000,c1,"ln’s Inn
Hall, at the very heart of the fog, sits the Lord High C"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,James Blackstone,tagged,quote_reading,quotation,c1:p3,"At the very heart of the fog, sits the Lord High Chancellor in his High Court of Chancery.",True,1.000,c1,"ncoln’s Inn
Hall, at the very heart of the fog, sits the Lord High Chancellor in
his High Court of Chancery.
Never can there come"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,Eleanor Hartley,tagged,quote_reading,quotation,c16:p5,"What connexion can there be between the place in Lincolnshire, the house in town, the Mercury in powder, and the whereabout of Jo the outlaw with the broom, who had that distant ray of light upon him when he swept the churchyard-step?",True,1.000,c16,"cut his throat!
What connexion can there be between the place in Lincolnshire, the
house in town, the Mercury in powder, and the whereabout of Jo the
outlaw with the broom, who had that distant ray of"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,Eleanor Hartley,tagged,quote_reading,quotation,c2:p2,The view from my Lady Dedlock's own windows is alternately a lead-coloured view and a view in Indian ink.,True,1.000,c2,"r the
falling rain. The view from my Lady Dedlock’s own windows is
alternately a lead-coloured view and a view in Indian ink. The vases
on the st"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,Eleanor Hartley,tagged,quote_reading,quotation,c23:p23,Every one of them sunk him deeper in the infatuation.,True,1.000,c23,"ad read, and every one of them sunk him deeper in the
infatuation. He had even begun to haunt"
emb_v22_hartley_blackstone_rosen,embedding,Narrative Entanglement: How Dickens Weaves the Web,Eleanor Hartley,tagged,quote_reading,quotation,c23:p23,"What a fatal link was riveting between his fresh youth and her faded age, between his free hopes and her caged birds, and her hungry garret, and her wandering mind.",True,1.000,c23,"before him—what a fatal link was riveting between his
fresh youth and her faded age, between his free hopes and her caged
birds, and her hungry garret, and her wandering mind.
Ada loved him too well t"
emb_v22_hartley_blackstone_rosen,embedding,The Machinery of Injustice: Chancery and Social Ruin,Daniel Rosen,tagged,quote_reading,quotation,c1:p9,"In trickery, evasion, procrastination, spoliation, botheration, under false pretences of all sorts, there are influences that can never come to good.",True,1.000,c1,"r by it. In
trickery, evasion, procrastination, spoliation, botheration, under
false pretences of all sorts, there are influences that can never
come to good. The very solicitors’ boys who"
